1	I	0	2162
2	 P	40	845
3	 P	80	202
4	 P	120	243
5	 P	160	198
6	 P	200	474
7	 P	240	182
8	 P	280	167
9	 P	320	125
10	 P	360	710
11	 P	400	134
12	 P	440	220
13	 P	480	183
14	 P	520	1292
15	 P	560	267
16	 P	600	320
17	 P	640	173
18	 P	680	1061
19	 P	720	241
20	 P	760	217
21	 P	800	134
22	 P	840	1194
23	 P	880	188
24	 P	920	226
25	 P	960	228
26	 P	1000	1121
27	 P	1040	213
28	 P	1080	145
29	 P	1120	107
30	 P	1160	339
31	 P	1200	161
32	 P	1240	183
33	 P	1280	4275
34	 P	1320	1427
35	 P	1360	301
36	 P	1400	429
37	 P	1440	255
38	 P	1480	837
39	 P	1520	273
40	 P	1560	268
41	 P	1600	178
42	 P	1640	990
43	 P	1680	231
44	 P	1720	301
45	 P	1760	222
46	 P	1800	1210
47	 P	1840	223
48	 P	1880	359
49	 P	1920	327
50	 P	1960	1198
51	 P	2000	331
52	 P	2040	310
53	 P	2080	194
54	 P	2120	1457
55	 P	2160	313
56	 P	2200	414
57	 P	2240	279
58	 P	2280	1221
59	 P	2320	287
60	 P	2360	373
61	 P	2400	252
62	 P	2440	459
63	 P	2480	257
64	 P	2520	319
65	 P	2560	5717
66	 P	2600	1305
67	 P	2640	300
68	 P	2680	454
69	 P	2720	293
70	 P	2760	1179
71	 P	2800	324
72	 P	2840	470
73	 P	2880	360
74	 P	2920	911
75	 P	2960	287
76	 P	3000	404
77	 P	3040	337
78	 P	3080	1028
79	 P	3120	351
80	 P	3160	475
81	 P	3200	358
82	 P	3240	1400
83	 P	3280	402
84	 P	3320	457
85	 P	3360	325
86	 P	3400	1459
87	 P	3440	387
88	 P	3480	451
89	 P	3520	278
90	 P	3560	1229
91	 P	3600	458
92	 P	3640	542
93	 P	3680	558
94	 P	3720	870
95	 P	3760	520
96	 P	3800	379
97	 P	3840	6336
98	 P	3880	893
99	 P	3920	240
100	 P	3960	259
101	 P	4000	161
102	 P	4040	694
103	 P	4080	193
104	 P	4120	250
105	 P	4160	186
106	 P	4200	540
107	 P	4240	165
108	 P	4280	193
109	 P	4320	166
110	 P	4360	554
111	 P	4400	220
112	 P	4440	221
113	 P	4480	178
114	 P	4520	652
115	 P	4560	156
116	 P	4600	206
117	 P	4640	169
118	 P	4680	767
119	 P	4720	154
120	 P	4760	221
121	 P	4800	187
122	 P	4840	1156
123	 P	4880	201
124	 P	4920	313
125	 P	4960	243
126	 P	5000	742
127	 P	5040	293
128	 P	5080	322
129	 P	5120	5876
130	 P	5160	1445
131	 P	5200	301
132	 P	5240	442
133	 P	5280	282
134	 P	5320	1005
135	 P	5360	305
136	 P	5400	359
137	 P	5440	300
138	 P	5480	1328
139	 P	5520	354
140	 P	5560	524
141	 P	5600	363
142	 P	5640	1344
143	 P	5680	402
144	 P	5720	655
145	 P	5760	514
146	 P	5800	1281
147	 P	5840	404
148	 P	5880	435
149	 P	5920	378
150	 P	5960	1286
151	 P	6000	273
152	 P	6040	394
153	 P	6080	402
154	 P	6120	2076
155	 P	6160	719
156	 P	6200	971
157	 P	6240	820
158	 P	6280	877
159	 P	6320	517
160	 P	6360	211
161	 P	6400	5777
162	 P	6440	814
163	 P	6480	206
164	 P	6520	301
165	 P	6560	230
166	 P	6600	554
167	 P	6640	201
168	 P	6680	234
169	 P	6720	254
170	 P	6760	1579
171	 P	6800	316
172	 P	6840	585
173	 P	6880	534
174	 P	6920	2009
175	 P	6960	546
176	 P	7000	574
177	 P	7040	394
178	 P	7080	1587
179	 P	7120	497
180	 P	7160	495
181	 P	7200	356
182	 P	7240	1771
183	 P	7280	438
184	 P	7320	589
185	 P	7360	482
186	 P	7400	1616
187	 P	7440	524
188	 P	7480	668
189	 P	7520	587
190	 P	7560	1073
191	 P	7600	500
192	 P	7640	549
193	 P	7680	3595
194	 P	7720	1685
195	 P	7760	371
196	 P	7800	513
197	 P	7840	345
198	 P	7880	1071
199	 P	7920	428
200	 P	7960	499
201	 P	8000	499
202	 P	8040	1614
203	 P	8080	440
204	 P	8120	543
205	 P	8160	371
206	 P	8200	1801
207	 P	8240	416
208	 P	8280	448
209	 P	8320	277
210	 P	8360	1876
211	 P	8400	340
212	 P	8440	327
213	 P	8480	262
214	 P	8520	2298
215	 P	8560	318
216	 P	8600	309
217	 P	8640	235
218	 P	8680	2417
219	 P	8720	283
220	 P	8760	237
221	 P	8800	155
222	 P	8840	318
223	 P	8880	156
224	 P	8920	199
225	 P	8960	7850
226	 P	9000	722
227	 P	9040	151
228	 P	9080	192
229	 P	9120	206
230	 P	9160	690
231	 P	9200	167
232	 P	9240	176
233	 P	9280	68
234	 P	9320	494
235	 P	9360	108
236	 P	9400	131
237	 P	9440	100
238	 P	9480	862
239	 P	9520	90
240	 P	9560	197
241	 P	9600	136
242	 P	9640	981
243	 P	9680	178
244	 P	9720	135
245	 P	9760	82
246	 P	9800	850
247	 P	9840	127
248	 P	9880	149
249	 P	9920	82
250	 P	9960	676
251	 P	10000	125
252	 P	10040	144
253	 P	10080	90
254	 P	10120	89
255	 P	10160	123
256	 P	10200	121
257	 P	10240	10446
258	 P	10280	228
259	 P	10320	98
260	 P	10360	90
261	 P	10400	103
262	 P	10440	295
263	 P	10480	118
264	 P	10520	120
265	 P	10560	110
266	 P	10600	482
267	 P	10640	111
268	 P	10680	128
269	 P	10720	117
270	 P	10760	333
271	 P	10800	112
272	 P	10840	114
273	 P	10880	122
274	 P	10920	391
275	 P	10960	118
276	 P	11000	135
277	 P	11040	109
278	 P	11080	426
279	 P	11120	108
280	 P	11160	127
281	 P	11200	72
282	 P	11240	378
283	 P	11280	103
284	 P	11320	142
285	 P	11360	138
286	 P	11400	124
287	 P	11440	96
288	 P	11480	115
289	 P	11520	9455
290	 P	11560	267
291	 P	11600	90
292	 P	11640	96
293	 P	11680	107
294	 P	11720	244
295	 P	11760	73
296	 P	11800	138
297	 P	11840	119
298	 P	11880	155
299	 P	11920	92
300	 P	11960	104
301	 P	12000	4496
302	 P	12040	1085
303	 P	12080	245
304	 P	12120	362
305	 P	12160	290
306	 P	12200	993
307	 P	12240	296
308	 P	12280	354
309	 P	12320	230
310	 P	12360	1016
311	 P	12400	280
312	 P	12440	370
313	 P	12480	319
314	 P	12520	1499
315	 P	12560	369
316	 P	12600	423
317	 P	12640	265
318	 P	12680	449
319	 P	12720	223
320	 P	12760	214
