1	I	0	9263
2	 P	40	1131
3	 P	80	190
4	 P	120	260
5	 P	160	212
6	 P	200	344
7	 P	240	139
8	 P	280	162
9	 P	320	175
10	 P	360	392
11	 P	400	175
12	 P	440	223
13	 P	480	188
14	 P	520	555
15	 P	560	179
16	 P	600	245
17	 P	640	180
18	 P	680	619
19	 P	720	165
20	 P	760	201
21	 P	800	187
22	 P	840	719
23	 P	880	155
24	 P	920	233
25	 P	960	170
26	 P	1000	924
27	 P	1040	200
28	 P	1080	225
29	 P	1120	136
30	 P	1160	284
31	 P	1200	158
32	 P	1240	171
33	 P	1280	7624
34	 P	1320	897
35	 P	1360	208
36	 P	1400	221
37	 P	1440	191
38	 P	1480	561
39	 P	1520	115
40	 P	1560	202
41	 P	1600	167
42	 P	1640	730
43	 P	1680	164
44	 P	1720	202
45	 P	1760	139
46	 P	1800	781
47	 P	1840	172
48	 P	1880	179
49	 P	1920	124
50	 P	1960	829
51	 P	2000	190
52	 P	2040	214
53	 P	2080	156
54	 P	2120	911
55	 P	2160	176
56	 P	2200	203
57	 P	2240	139
58	 P	2280	1144
59	 P	2320	219
60	 P	2360	212
61	 P	2400	141
62	 P	2440	380
63	 P	2480	173
64	 P	2520	180
65	 P	2560	9155
66	 P	2600	1062
67	 P	2640	188
68	 P	2680	249
69	 P	2720	176
70	 P	2760	711
71	 P	2800	192
72	 P	2840	255
73	 P	2880	186
74	 P	2920	887
75	 P	2960	172
76	 P	3000	233
77	 P	3040	198
78	 P	3080	1010
79	 P	3120	191
80	 P	3160	200
81	 P	3200	159
82	 P	3240	990
83	 P	3280	208
84	 P	3320	198
85	 P	3360	169
86	 P	3400	1156
87	 P	3440	198
88	 P	3480	176
89	 P	3520	114
90	 P	3560	1103
91	 P	3600	214
92	 P	3640	219
93	 P	3680	149
94	 P	3720	337
95	 P	3760	171
96	 P	3800	207
97	 P	3840	10163
98	 P	3880	933
99	 P	3920	161
100	 P	3960	229
101	 P	4000	188
102	 P	4040	738
103	 P	4080	186
104	 P	4120	222
105	 P	4160	160
106	 P	4200	769
107	 P	4240	172
108	 P	4280	198
109	 P	4320	166
110	 P	4360	951
111	 P	4400	185
112	 P	4440	191
113	 P	4480	143
114	 P	4520	1029
115	 P	4560	204
116	 P	4600	218
117	 P	4640	150
118	 P	4680	943
119	 P	4720	163
120	 P	4760	194
121	 P	4800	151
122	 P	4840	1122
123	 P	4880	214
124	 P	4920	198
125	 P	4960	146
126	 P	5000	332
127	 P	5040	155
128	 P	5080	194
129	 P	5120	10519
130	 P	5160	819
131	 P	5200	140
132	 P	5240	183
133	 P	5280	121
134	 P	5320	641
135	 P	5360	183
136	 P	5400	200
137	 P	5440	181
138	 P	5480	834
139	 P	5520	162
140	 P	5560	180
141	 P	5600	173
142	 P	5640	881
143	 P	5680	155
144	 P	5720	199
145	 P	5760	164
146	 P	5800	1042
147	 P	5840	183
148	 P	5880	176
149	 P	5920	151
150	 P	5960	1112
151	 P	6000	199
152	 P	6040	214
153	 P	6080	174
154	 P	6120	1151
155	 P	6160	201
156	 P	6200	188
157	 P	6240	167
158	 P	6280	368
159	 P	6320	164
160	 P	6360	188
161	 P	6400	11560
162	 P	6440	655
163	 P	6480	135
164	 P	6520	187
165	 P	6560	180
166	 P	6600	524
167	 P	6640	185
168	 P	6680	184
169	 P	6720	160
170	 P	6760	665
171	 P	6800	162
172	 P	6840	117
173	 P	6880	137
174	 P	6920	641
175	 P	6960	159
176	 P	7000	167
177	 P	7040	162
178	 P	7080	738
179	 P	7120	165
180	 P	7160	142
181	 P	7200	143
182	 P	7240	761
183	 P	7280	133
184	 P	7320	156
185	 P	7360	137
186	 P	7400	827
187	 P	7440	155
188	 P	7480	195
189	 P	7520	152
190	 P	7560	280
191	 P	7600	191
192	 P	7640	198
193	 P	7680	11526
194	 P	7720	651
195	 P	7760	142
196	 P	7800	187
197	 P	7840	146
198	 P	7880	612
199	 P	7920	178
200	 P	7960	181
201	 P	8000	152
202	 P	8040	716
203	 P	8080	147
204	 P	8120	154
205	 P	8160	182
206	 P	8200	780
207	 P	8240	173
208	 P	8280	190
209	 P	8320	170
210	 P	8360	781
211	 P	8400	152
212	 P	8440	205
213	 P	8480	164
214	 P	8520	819
215	 P	8560	194
216	 P	8600	222
217	 P	8640	164
218	 P	8680	1031
219	 P	8720	207
220	 P	8760	237
221	 P	8800	182
222	 P	8840	337
223	 P	8880	203
224	 P	8920	244
225	 P	8960	11662
226	 P	9000	832
227	 P	9040	186
228	 P	9080	216
229	 P	9120	144
230	 P	9160	588
231	 P	9200	163
232	 P	9240	205
233	 P	9280	144
234	 P	9320	690
235	 P	9360	122
236	 P	9400	180
237	 P	9440	117
238	 P	9480	760
239	 P	9520	157
240	 P	9560	189
241	 P	9600	142
242	 P	9640	861
243	 P	9680	158
244	 P	9720	239
245	 P	9760	174
246	 P	9800	805
247	 P	9840	184
248	 P	9880	198
249	 P	9920	148
250	 P	9960	749
251	 P	10000	146
252	 P	10040	191
253	 P	10080	143
254	 P	10120	288
255	 P	10160	120
256	 P	10200	178
257	 P	10240	12119
258	 P	10280	656
259	 P	10320	167
260	 P	10360	210
261	 P	10400	154
262	 P	10440	612
263	 P	10480	146
264	 P	10520	185
265	 P	10560	123
266	 P	10600	685
267	 P	10640	159
268	 P	10680	174
269	 P	10720	161
270	 P	10760	707
271	 P	10800	150
272	 P	10840	176
273	 P	10880	162
274	 P	10920	963
275	 P	10960	182
276	 P	11000	194
277	 P	11040	180
278	 P	11080	827
279	 P	11120	161
280	 P	11160	197
281	 P	11200	125
282	 P	11240	825
283	 P	11280	195
284	 P	11320	209
285	 P	11360	174
286	 P	11400	242
287	 P	11440	168
288	 P	11480	155
289	 P	11520	10902
290	 P	11560	410
291	 P	11600	114
292	 P	11640	191
293	 P	11680	156
294	 P	11720	392
295	 P	11760	146
296	 P	11800	183
297	 P	11840	202
298	 P	11880	255
299	 P	11920	143
300	 P	11960	153
301	 P	12000	10157
302	 P	12040	584
303	 P	12080	134
304	 P	12120	176
305	 P	12160	180
306	 P	12200	648
307	 P	12240	161
308	 P	12280	209
309	 P	12320	212
310	 P	12360	699
311	 P	12400	169
312	 P	12440	251
313	 P	12480	199
314	 P	12520	821
315	 P	12560	200
316	 P	12600	232
317	 P	12640	174
318	 P	12680	316
319	 P	12720	154
320	 P	12760	211
321	 P	12800	9936
322	 P	12840	607
323	 P	12880	150
324	 P	12920	219
325	 P	12960	180
326	 P	13000	755
327	 P	13040	189
328	 P	13080	236
329	 P	13120	183
330	 P	13160	754
331	 P	13200	158
332	 P	13240	197
333	 P	13280	181
334	 P	13320	832
335	 P	13360	157
336	 P	13400	207
337	 P	13440	159
338	 P	13480	895
339	 P	13520	165
340	 P	13560	220
341	 P	13600	157
342	 P	13640	969
343	 P	13680	173
344	 P	13720	194
345	 P	13760	168
346	 P	13800	893
347	 P	13840	192
348	 P	13880	202
349	 P	13920	151
350	 P	13960	294
351	 P	14000	174
352	 P	14040	169
353	 P	14080	9736
354	 P	14120	646
355	 P	14160	138
356	 P	14200	219
357	 P	14240	172
358	 P	14280	766
359	 P	14320	193
360	 P	14360	220
361	 P	14400	182
362	 P	14440	863
363	 P	14480	207
364	 P	14520	224
365	 P	14560	164
366	 P	14600	898
367	 P	14640	179
368	 P	14680	227
369	 P	14720	169
370	 P	14760	1011
371	 P	14800	204
372	 P	14840	232
373	 P	14880	165
374	 P	14920	1006
375	 P	14960	197
376	 P	15000	210
377	 P	15040	140
378	 P	15080	1016
379	 P	15120	192
380	 P	15160	216
381	 P	15200	136
382	 P	15240	313
383	 P	15280	146
384	 P	15320	189
385	 P	15360	9929
386	 P	15400	666
387	 P	15440	128
388	 P	15480	191
389	 P	15520	181
390	 P	15560	816
391	 P	15600	186
392	 P	15640	208
393	 P	15680	175
394	 P	15720	892
395	 P	15760	169
396	 P	15800	203
397	 P	15840	154
398	 P	15880	1020
399	 P	15920	186
400	 P	15960	200
401	 P	16000	148
402	 P	16040	960
403	 P	16080	178
404	 P	16120	215
405	 P	16160	169
406	 P	16200	968
407	 P	16240	189
408	 P	16280	217
409	 P	16320	138
410	 P	16360	987
411	 P	16400	197
412	 P	16440	203
413	 P	16480	141
414	 P	16520	297
415	 P	16560	157
416	 P	16600	196
417	 P	16640	10280
418	 P	16680	610
419	 P	16720	106
420	 P	16760	190
421	 P	16800	175
422	 P	16840	784
423	 P	16880	189
424	 P	16920	194
425	 P	16960	157
426	 P	17000	900
427	 P	17040	168
428	 P	17080	156
429	 P	17120	127
430	 P	17160	891
431	 P	17200	161
432	 P	17240	160
433	 P	17280	131
434	 P	17320	963
435	 P	17360	160
436	 P	17400	181
437	 P	17440	158
438	 P	17480	931
439	 P	17520	174
440	 P	17560	187
441	 P	17600	96
442	 P	17640	990
443	 P	17680	179
444	 P	17720	169
445	 P	17760	158
446	 P	17800	324
447	 P	17840	152
448	 P	17880	187
449	 P	17920	10483
450	 P	17960	652
451	 P	18000	140
452	 P	18040	204
453	 P	18080	186
454	 P	18120	748
455	 P	18160	189
456	 P	18200	238
457	 P	18240	195
458	 P	18280	901
459	 P	18320	163
460	 P	18360	217
461	 P	18400	150
462	 P	18440	879
463	 P	18480	161
464	 P	18520	208
465	 P	18560	150
466	 P	18600	755
467	 P	18640	176
468	 P	18680	178
469	 P	18720	163
470	 P	18760	839
471	 P	18800	136
472	 P	18840	177
473	 P	18880	129
474	 P	18920	768
475	 P	18960	157
476	 P	19000	152
477	 P	19040	158
478	 P	19080	229
479	 P	19120	131
480	 P	19160	133
481	 P	19200	11106
482	 P	19240	499
483	 P	19280	107
484	 P	19320	147
485	 P	19360	118
486	 P	19400	509
487	 P	19440	142
488	 P	19480	167
489	 P	19520	117
490	 P	19560	649
491	 P	19600	134
492	 P	19640	180
493	 P	19680	180
494	 P	19720	618
495	 P	19760	169
496	 P	19800	164
497	 P	19840	157
498	 P	19880	742
499	 P	19920	146
500	 P	19960	186
501	 P	20000	151
502	 P	20040	812
503	 P	20080	141
504	 P	20120	156
505	 P	20160	175
506	 P	20200	766
507	 P	20240	176
508	 P	20280	213
509	 P	20320	167
510	 P	20360	276
511	 P	20400	113
512	 P	20440	173
513	 P	20480	11024
514	 P	20520	597
515	 P	20560	170
516	 P	20600	221
517	 P	20640	175
518	 P	20680	687
519	 P	20720	197
520	 P	20760	220
521	 P	20800	158
522	 P	20840	889
523	 P	20880	182
524	 P	20920	266
525	 P	20960	197
526	 P	21000	984
527	 P	21040	182
528	 P	21080	178
529	 P	21120	134
530	 P	21160	826
531	 P	21200	167
532	 P	21240	183
533	 P	21280	136
534	 P	21320	757
535	 P	21360	135
536	 P	21400	183
537	 P	21440	115
538	 P	21480	880
539	 P	21520	148
540	 P	21560	162
541	 P	21600	143
542	 P	21640	280
543	 P	21680	137
544	 P	21720	159
545	 P	21760	11912
546	 P	21800	540
547	 P	21840	119
548	 P	21880	189
549	 P	21920	139
550	 P	21960	514
551	 P	22000	135
552	 P	22040	166
553	 P	22080	126
554	 P	22120	629
555	 P	22160	93
556	 P	22200	153
557	 P	22240	138
558	 P	22280	734
559	 P	22320	176
560	 P	22360	224
561	 P	22400	171
562	 P	22440	739
563	 P	22480	155
564	 P	22520	196
565	 P	22560	157
566	 P	22600	719
567	 P	22640	162
568	 P	22680	177
569	 P	22720	161
570	 P	22760	757
571	 P	22800	170
572	 P	22840	195
573	 P	22880	171
574	 P	22920	295
575	 P	22960	143
576	 P	23000	144
577	 P	23040	11871
578	 P	23080	651
579	 P	23120	145
580	 P	23160	181
581	 P	23200	151
582	 P	23240	565
583	 P	23280	128
584	 P	23320	199
585	 P	23360	145
586	 P	23400	581
587	 P	23440	144
588	 P	23480	149
589	 P	23520	155
590	 P	23560	524
591	 P	23600	173
592	 P	23640	181
593	 P	23680	143
594	 P	23720	427
595	 P	23760	128
596	 P	23800	159
597	 P	23840	210
598	 P	23880	279
599	 P	23920	138
600	 P	23960	149
601	 P	24000	9760
602	 P	24040	550
603	 P	24080	135
604	 P	24120	207
605	 P	24160	187
606	 P	24200	684
607	 P	24240	195
608	 P	24280	238
609	 P	24320	202
610	 P	24360	762
611	 P	24400	197
612	 P	24440	220
613	 P	24480	162
614	 P	24520	856
615	 P	24560	175
616	 P	24600	218
617	 P	24640	145
618	 P	24680	866
619	 P	24720	194
620	 P	24760	232
621	 P	24800	171
622	 P	24840	870
623	 P	24880	160
624	 P	24920	207
625	 P	24960	138
626	 P	25000	1005
627	 P	25040	194
628	 P	25080	231
629	 P	25120	150
630	 P	25160	330
631	 P	25200	152
632	 P	25240	216
633	 P	25280	9923
634	 P	25320	662
635	 P	25360	162
636	 P	25400	186
637	 P	25440	199
638	 P	25480	877
639	 P	25520	186
640	 P	25560	258
641	 P	25600	191
642	 P	25640	872
643	 P	25680	184
644	 P	25720	215
645	 P	25760	166
646	 P	25800	868
647	 P	25840	193
648	 P	25880	220
649	 P	25920	149
650	 P	25960	906
651	 P	26000	207
652	 P	26040	196
653	 P	26080	156
654	 P	26120	979
655	 P	26160	199
656	 P	26200	209
657	 P	26240	182
658	 P	26280	981
659	 P	26320	227
660	 P	26360	233
661	 P	26400	168
662	 P	26440	377
663	 P	26480	160
664	 P	26520	206
665	 P	26560	10058
666	 P	26600	773
667	 P	26640	113
668	 P	26680	249
669	 P	26720	170
670	 P	26760	896
671	 P	26800	206
672	 P	26840	212
673	 P	26880	202
674	 P	26920	939
675	 P	26960	201
676	 P	27000	247
677	 P	27040	175
678	 P	27080	989
679	 P	27120	202
680	 P	27160	220
681	 P	27200	146
682	 P	27240	983
683	 P	27280	201
684	 P	27320	206
685	 P	27360	141
686	 P	27400	1038
687	 P	27440	197
688	 P	27480	216
689	 P	27520	157
690	 P	27560	1025
691	 P	27600	190
692	 P	27640	214
693	 P	27680	148
694	 P	27720	318
695	 P	27760	167
696	 P	27800	199
697	 P	27840	10295
698	 P	27880	743
699	 P	27920	146
700	 P	27960	212
701	 P	28000	166
702	 P	28040	840
703	 P	28080	196
704	 P	28120	212
705	 P	28160	173
706	 P	28200	869
707	 P	28240	206
708	 P	28280	226
709	 P	28320	170
710	 P	28360	931
711	 P	28400	199
712	 P	28440	202
713	 P	28480	159
714	 P	28520	1029
715	 P	28560	195
716	 P	28600	207
717	 P	28640	135
718	 P	28680	893
719	 P	28720	170
720	 P	28760	194
721	 P	28800	152
722	 P	28840	1032
723	 P	28880	183
724	 P	28920	187
725	 P	28960	128
726	 P	29000	329
727	 P	29040	158
728	 P	29080	160
729	 P	29120	10415
730	 P	29160	699
731	 P	29200	121
732	 P	29240	194
733	 P	29280	148
734	 P	29320	754
735	 P	29360	163
736	 P	29400	201
737	 P	29440	147
738	 P	29480	899
739	 P	29520	169
740	 P	29560	196
741	 P	29600	161
742	 P	29640	911
743	 P	29680	181
744	 P	29720	200
745	 P	29760	187
746	 P	29800	957
747	 P	29840	184
748	 P	29880	197
749	 P	29920	184
